repo_name,commit,message,Is_Core_Bug,Is_Corrective,Justification,Certain,Comment,Sampling
ampproject/amphtml,f79198b4a686fa7585daa2fd3932f37b07f4e42f,"🚮 Deleting code: Remove obsoleted Adsense format experiment. (#28957)

* Remove obsoleted adsense format experiment.

* Remove experiment client-side diversion configuration.

* Fixed style.",,,,,,12_may_2021_mp_not_corrective_commits
kernelci/kernelci-backend,babf990f9d030b5d6bd17d8086eecb9138f88b55,"build.txt: fix Unicode handling errors

The Jinja2 .format() filter automatically treats the template string
as ASCII unless it contained Unicode characters, on Python 2.7.  If
the values passed to this template are Unicode, then it raises a
UnicodeEncodeError as it can't convert Unicode to ASCII.

Use the % format in build.txt Jinja2 template to avoid this issue.
This would probably not be an issue on Python 3 which treats all
strings as Unicode.  The build.txt template was the only one to show
this problem.

Signed-off-by: Guillaume Tucker <e7e20b7c30f19d4ca6b81319ef81bf200369d137@collabora.com>
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,ce4b80fb057563ec0cd8751658530597641fcfc9,"staging: gdm724x: gdm_lte: Constify gdm_netdev_ops

Fix the following checkpatch.pl warning:
WARNING: struct net_device_ops should normally be const
+static struct net_device_ops gdm_netdev_ops = {

Signed-off-by: Imre Deak <fbd5edba1988036c8923f0cca0cce6ac4811db29@gmail.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",,,,,,12_may_2021_mp_not_corrective_commits
gitpython-developers/GitPython,7a6ca8c40433400f6bb3ece2ed30808316de5be3,"Fixed error in documentation

The renamed_file function contains the following which ends up on readthedocs: 
  :note: This property is deprecated, please use ``renamed_file`` instead.

Removed the line",,,,,,12_may_2021_mp_not_corrective_commits
kubernetes/kubernetes,3e2de4e427aa3a707f7a96eb0fd05dceeafcdcd0,"Merge pull request #56828 from oracle/for/upstream/master/ccm-lock-id

Automatic merge from submit-queue (batch tested with PRs 56828, 55184, 56849, 57081, 56654). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Use hostname for CCM resource lock id

**What this PR does / why we need it**:

Uses the hostname for the resource lock id without the `-external-cloud-controller` which follows how the kube-scheduler and KCM select their ID. This is useful for tools that use the id to fetch logs from the leader among other things. 

**Which issue this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close that issue when PR gets merged)*: fixes #

**Special notes for your reviewer**:

**Release note**:

```release-note
NONE
```

/cc @wlan0 @luxas",,,,,,12_may_2021_mp_not_corrective_commits
chromium/chromium,ecb81c3fe10845a0cbdbc7872a89054908c023cc,"FilesApp analytics: remove metrics unittest

CL:1347648 removed google analytics from FilesApp so metrics_unittest,
which was disabled on issue 842880, can now be deleted [1].

[1] The metrics_unittest test fixtures required a {analytics.Tracker},
which no longer exists in FilesApp.

Bug: 847729, 860355
Change-Id: I0ec71ef837e747cd6647d7359546b9876d62dbc8
Reviewed-on: https://chromium-review.googlesource.com/c/1355303
Reviewed-by: Stuart Langley <2394bd6cb89f9d5d8d1d005c9d240cf623311803@chromium.org>
Commit-Queue: Noel Gordon <bbe28d2184614fa1bb55a6abf6177468cd82f560@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#612528}",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,bdd000fb34202530e5cd11260d06f57e2daf63c9,"uas: track urbs, kill inflight urbs on disconnect.

Use separate anchors for data and sense urbs, which
I think will be useful when implementing error handling.

Signed-off-by: Gerd Hoffmann <cad73e70082427fddc9be3baaf34e698dffd21c0@redhat.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",,,,,,12_may_2021_mp_not_corrective_commits
GNOME/glib,caae8ac57a2d24a5de21d1ac6d6122897a418e72,"Add --uninstall option to glib-compile-schemas

If --uninstall is given then don't give an error if the schema directory
is empty.  Instead, erase the gschemas.compiled file, if it exists.
This is the right thing to do in the 'make uninstall' rule, where the
schema directory could very well be left empty as a result.

Modify gsettings.m4 to use this option.
",,,,,,12_may_2021_mp_not_corrective_commits
chromium/chromium,a2d1fa8fd6f54fb2cc7fede3311164b9424bf594,"Reformat all gn files in /components/certificate_matching.

`gn format` recently changed its formatting behavior
for deps, source, and a few other elements when they
are assigned (with =) single-element lists to be consistent
with the formatting of updates (with +=) with single-element.

Now that we've rolled in a GN binary with the change,
reformat all files so that people don't get presubmit
warnings due to this.

This CL was uploaded by git cl split.

R=8737e08124763e08dd2a7d1c0711ad107edca7d9@chromium.org

Bug: 1041419
Change-Id: I1cac157330d9bb35ad1e8d1e1bdc1ddc6f5a5565
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1998708
Auto-Submit: Nico Weber <c0f02d98506190746d1cdcb01be0f37b51e27077@chromium.org>
Reviewed-by: Sergey Poromov <8737e08124763e08dd2a7d1c0711ad107edca7d9@chromium.org>
Commit-Queue: Sergey Poromov <8737e08124763e08dd2a7d1c0711ad107edca7d9@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#731344}
",,,,,,12_may_2021_mp_not_corrective_commits
ArduPilot/ardupilot,8db8dcd2d2296f9d5b66d1d5475289fbe08828ad,"AP_Scripting: Fix up some warnings

  -Remove some non forward declared issues
  -Remove forced min/max values from the enum range check
",,,,,,12_may_2021_mp_not_corrective_commits
wikimedia/integration-config,4e9daedf4c779add10efcb64adfe6f1bfcc1336d,"Migrate VikiSemanticTitle and VikiTitleIcon to Quibble

They defined a composer entry for mediawiki/semantic-media-wiki however
it is not necessary and the tests are passing just fine without it.

Bug: T183512
Change-Id: I72e0021ca696b5faa64b668a952593952a2a5328
",,,,,,12_may_2021_mp_not_corrective_commits
memsql/memsql-spark-connector,b354394003c4976371bfe49cb897ae3503a2f843,"Save logs in runPhase if trace mode is on and there's an exception

Summary: Fixes T17394.

Test Plan: manual

Reviewers: hurshal, ankur, joseph, carl

Reviewed By: carl

Subscribers: engineering-list

Maniphest Tasks: T17394

Differential Revision: http://grizzly.memsql.com/D12322
",,,,,,12_may_2021_mp_not_corrective_commits
google/llvm-propeller,ff9a069a32b9f4469cf94e8f49ac401dc1e3bf6d,"Only test compression when linked with zlib.

I'll implement error handling and a negative test in both llvm-mc and
Clang soon.

llvm-svn: 205016
",,,,,,12_may_2021_mp_not_corrective_commits
dirk-thomas/vcstool,83bbbdc1ffe376ed52a2e09904988fe813f0db8c,"Add --exact-with-tags option to export command. (#115)

* Add --exact-with-tags option to export command.

Changes --exact to only output hashes, no tags.

* Fixing linter and test failures.

* rephrase help messages

* avoid duplication of return logic

* Add a test for the new functionality

Co-authored-by: Dirk Thomas <19795c8185177e940eedd30ceb2b716a54a3d5dc@users.noreply.github.com>
",,,,,,12_may_2021_mp_not_corrective_commits
dchaplinsky/pep.org.ua,095abf26229c4a8187b117ff48213c12fce5241e,"Fixes around the templates

- Space on a main page in header
_ Commented download icons
- Hided double pagination search/country
- Added termination info home/search
",,,,,,12_may_2021_mp_not_corrective_commits
facebook/buck,0fc8664beca7792cfc843396dcbb32fd18ce5441,"fix console ignoring verbosity level

Summary:
# Issue
Some output was not honoring verbosity level. I needed to run buck completely silent.

# Source
When using console object directly instead of the Loggers it's possible to bypass the intended verbosity.

# Solution
Add conditional.

Reviewed By: styurin

fbshipit-source-id: e96264fd97
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,dabdde9ea77d4a77094726c82468a3bd767fb29b,"sh_eth: consolidate sh_eth_reset()

This driver has sh_eth_reset() function for each SoC and this function is almost
always the same, except for the several a bit different variations for Gigabit
Ethernet.  Consolidate every variation into a single function -- which allows
us to get  rid of some more #ifdef'fery.

Signed-off-by: Nobuhiro Iwamatsu <2b8440e189956f325e301c8d8c76bd30356b2f9f@renesas.com>
[Sergei: moved the new sh_eth_reset() and sh_eth_is_gether() up to decrease the
patch size, fixed function call continuation lines' indentation, reworded the
changelog, reworded the subject, changing the prefix.]
Signed-off-by: Sergei Shtylyov <d8c69075be49b0738b690ec4af0e9025b8c97c9e@cogentembedded.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,12_may_2021_mp_not_corrective_commits
chromium/chromium,45b19c927ef27892d7a9d90f083f10d2b469a70a,"Reformat all gn files in /extensions/

`gn format` recently changed its formatting behavior
for deps, source, and a few other elements when they
are assigned (with =) single-element lists to be consistent
with the formatting of updates (with +=) with single-element.

Now that we've rolled in a GN binary with the change,
reformat all files so that people don't get presubmit
warnings due to this.

This CL was uploaded by me.

Bug: 1041419
Change-Id: I0ca2925d8e45744cbbdbb89aff63fb97fa5cf4d0
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/2012600
Auto-Submit: Nico Weber <c0f02d98506190746d1cdcb01be0f37b51e27077@chromium.org>
Commit-Queue: Ken Rockot <26709e9d68a4d5a018b836f69582d8d0f969984e@google.com>
Reviewed-by: Ken Rockot <26709e9d68a4d5a018b836f69582d8d0f969984e@google.com>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#733654}
",,,,,,12_may_2021_mp_not_corrective_commits
chromium/chromium,95172de18f7e8e820872db6096142a7dccb6c6c7,"[ios] Replace SnapshotCacheFactory with SnapshotBrowserAgent

Create SnapshotBrowserAgent, whose lifetime is tied to the Browser.
Remove SnapshotCacheFactory, whose lifetime is tied to the BrowserState
(profile). This allows separate windows to have their own folder so that
session data can be purged.

To achieve this:
1) Add a uniqueIdentifier to the SnapshotCache, which is used in the
filepath where snapshots are stored on disk.
2) Set the UISceneSession's persistentIdentifier as the SnapshotCache's
uniqueIdentifier.
3) Plumb the SnapshotCache associated with a Browser to all the
SnapshotTabHelpers and SnapshotGenerators that are associated with
WebStates in the WebStateList in the Browser.
4) Replace all uses of SnapshotCacheFactory with SnapshotBrowserAgent.

Bug: 1110958, 1087843
Change-Id: I1aba5f3b61ae7835658887807b329866bf08ce20
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/2348293
Commit-Queue: edchin <356d0f6616a794c32c1c41860a7add0083666ffc@chromium.org>
Reviewed-by: Mark Cogan <ca2b1b8cc7ec1cd707d9535f992d7fac80a75a87@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#799678}
",,,,,,12_may_2021_mp_not_corrective_commits
MaharaProject/mahara,474fda4476bea0c600f4811d58b7045d6b56758f,"Bug 1733769: test for making one comment from a list public

new general step for interacting with comment based on text in comment
edited property step to abstract out switch statement into its own funct
test making a comment public works on one comment only
test functionality for page owner/comment owner approval of making
comments public.

Change-Id: I411e854ef2280b9d8731e5307d81f5a507902bd6
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,74e48a253950921f6444b044828e3f21ba87c558,"2010-10-17  Alex Milowski  <alex@milowski.com>

        Reviewed by Kenneth Rohde Christiansen.

        Since whitespace and baseline alignment have changed for operators,
        many tests needed to be re-baselined.

        * platform/mac/mathml/presentation/attributes-expected.checksum:
        * platform/mac/mathml/presentation/attributes-expected.png:
        * platform/mac/mathml/presentation/attributes-expected.txt:
        * platform/mac/mathml/presentation/fenced-expected.checksum:
        * platform/mac/mathml/presentation/fenced-expected.png:
        * platform/mac/mathml/presentation/fenced-expected.txt:
        * platform/mac/mathml/presentation/fractions-vertical-alignment-expected.checksum:
        * platform/mac/mathml/presentation/fractions-vertical-alignment-expected.png:
        * platform/mac/mathml/presentation/fractions-vertical-alignment-expected.txt:
        * platform/mac/mathml/presentation/mo-expected.checksum:
        * platform/mac/mathml/presentation/mo-expected.png:
        * platform/mac/mathml/presentation/mo-expected.txt:
        * platform/mac/mathml/presentation/roots-expected.checksum:
        * platform/mac/mathml/presentation/roots-expected.png:
        * platform/mac/mathml/presentation/roots-expected.txt:
        * platform/mac/mathml/presentation/row-alignment-expected.checksum:
        * platform/mac/mathml/presentation/row-alignment-expected.png:
        * platform/mac/mathml/presentation/row-alignment-expected.txt:
        * platform/mac/mathml/presentation/row-expected.checksum:
        * platform/mac/mathml/presentation/row-expected.png:
        * platform/mac/mathml/presentation/row-expected.txt:
2010-10-17  Alex Milowski  <alex@milowski.com>

        Reviewed by Kenneth Rohde Christiansen.

        Fixed extra whitespace above operators when they aren't stretched
        yet the stretch height is large.  Also, the baseline alignment
        was changed so that rows and operators interact appropriately now
        that operators don't have the extra white space.

        * mathml/RenderMathMLOperator.cpp:
        * mathml/RenderMathMLRow.cpp:

git-svn-id: bf5cd6ccde378db821296732a091cfbcf5285fbd@69926 bbb929c8-8fbe-4397-9dbb-9b2b20218538",,,,,,12_may_2021_mp_not_corrective_commits
systemd/systemd-stable,977f6f4b3dfbdd32d7df5a774a4ed761d5d4b98f,"vol_id: fix language in manpage

The documentation for the --offset option wasn't in complete
sentences.

Signed-off-by: Adam Buchbinder <b861e74f5b319ce6ce8a2daa541859db287df03b@gmail.com>
",,,,,,12_may_2021_mp_not_corrective_commits
alphagov/publishing-api,99ffc02281a6f3eb4330c7700818c39dfe7f3a7c,"Output date pagination keys to the same precision as postgres

Without this we had a problem where if something was updated at
2017-01-01 00:00:00.1, the next link was coming through with
an after value of '2017-01-01+00:00:00' which meant that when
the paginator ran the greater than query for the next page, it
would include that edition from above.
",,,,,,12_may_2021_mp_not_corrective_commits
poteto/hiring-without-whiteboards,8b18d605ffeefc8185f54eb2fd3f4551b372bc28,"Merge #821

821: Added entry for NIST to the README r=poteto a=Thomas-Werner-NIST

## Add NIST

- [X] I have read the [contributing guidelines](https://github.com/poteto/hiring-without-whiteboards/blob/master/CONTRIBUTING.md)
- [X] I agree to the [Code of Conduct](https://github.com/poteto/hiring-without-whiteboards/blob/master/CODE_OF_CONDUCT.md)
- [X] I have followed the [format](https://github.com/poteto/hiring-without-whiteboards/blob/master/CONTRIBUTING.md#format) prescribed in the contributing guidelines
- [X] (OPTIONAL) In your pull request message, add additional context on the interview process if necessary

We have a pretty short hiring process. The first phone screening is done by the Head of Engineering and usually takes 30 minutes. If the candidate seems to fit well, he is invited for a personal interview. In this interview, the candidate is asked to present one of his previous works. If the candidate does not have a project that he can or would like to present, we ask him to complete a take-home task. For junior developers, this consists of the implementation of a small project. For senior developers the task consists of the analysis of a small project with various problems. If everything works out the candidate get's an offer right after this interview.

Co-authored-by: Thomas Werner <a4cf370d68b429d325f4e67bd4ed9cd51ada34a4@nist.de>
",,,,,,12_may_2021_mp_not_corrective_commits
